product_id,brand_name,product_name
7898255980016,Santo grau,cachaca santo grau coronel xavier chaves 750ml
7896273900122,Caldo bom,milho premium pipoca caldo bom 400g
7896041172805,Oderich,mostarda picante oderich 190g
7898206502489,Native,acucar mascavo organico native 250g
7891095031153,Yoki,batata palha yoki extrafina sabor cebola salsa 100g
7891962076379,Bauducco,bolo cenoura chocolate bauducco 200g
762111364418,Starbucks,cafe torrado moido verona starbucks 250g
78938793,Halls,bala cereja halls 28g
7896041180046,Oderich,tempero frango oderich 300g
7896020633952,Mor,conjunto caipirinha bamboo 3395 marrom mor 5 pecas
7896359021642,Sanremo,rolo adesivo refil tira sanremo 2
751320954398,Ko samui,molho pimenta defumada ko samui 320g
7896267700868,Panizzon,suco uva tinto panizzon 900ml
7896272006405,Vale fértil,azeitona verde caroco temperada sabor mexicano vale fertil 145g
7891035000973,Veja,limpador veja multiuso power fusion coco bicarbonato sodio 500ml
7622300859855,Royal,gelatina maracuja royal 25g
7896691700113,Degli amici,mini pizza calabresa mussarela congelada degli amici 440g
7894650009611,Raid,aparelho eletrico liquido raid essencial plant 45 noites refil 25 2ml
7896589515461,Lebon,empanado frango queijo chickencroc scooby doo congelado lebon 300g
7896228100102,Massa leve,massa pastel rolo massa leve 400g
7891000452127,Dolce gusto,capsulas cafe lungo organico nescafe dolce gusto 10
7896798603683,Banana brasil,barra castanhas amendoim coberto chocolate zero acucar nuts banana brasil 25g
8595135523576,Bohemia,conjunto copos cristal whisky barware bohemia 410ml 6
7898965094232,Tao,cha kombucha maracuja organico tao 275ml
2024550000004,Dona marta,bacon extra cubos pele dona marta
7891048049020,Dr.oetker,gelatina sabor folhas incolores dr oetker 10g
7891350034868,Bozzano,gel fixador capilar bozzano acao prolongada 300g
7891350032970,Bozzano,desodorante aerossol antitranspirante bozzano invisible 150ml
7897974400065,Gran formaggio,queijo tipo grana ralado gran formaggio 50g
7891095026494,Kitano,chimichurri kitano 12g
7891156076246,Yakult,leite fermentado pessego yakult 480g
7894650015056,Raid,conjunto 2 refis repelente raid essencial plant 45 noites 25 2ml
7896196703244,D'agua natural,sabonete liquido d agua natural maos chefe 400ml
7891000425657,Nestlé,farelo aveia proteina nestle 160g
7891040204465,Scotch-brite,conjunto 3 esponjas nao risca laranja scotch brite
7891991305679,Corona,cerveja corona cero sunbrew long neck 330ml 6 un
7896002363259,Ana maria,bolinho gotas chocolate ana maria 70g
7896333044216,Mercatto,geleia laranja tradicional mercatto 390g
7898557010640,Roots to go,chips batata doce mostarda dijon roots to go 45g
7896359023363,Sanremo,organizador transparente multiuso sr941 84 ordene sanremo 29l
20000448,Hortifruti,abacaxi perola inteiro
2368560000006,Zaffari,vazio bovino resfriado angus zaffari
7898930142791,Salsaretti,passata tomate rustica salsaretti 300g
7896029046494,Kitekat,racao umida gatos kitekat adultos cordeiro molho sache 70g
7896404600211,Girando sol,desinfetante girando sol talco 2l
7896022203849,Renata,macarrao instantaneo frango cremoso express renata 88g
7896276902949,Confesta,colher descartavel refeicao branca 653 confesta 10
7896074600993,Forno de minas,pao queijo tradicional congelado forno minas 400g
7891097104770,Batavo,iogurte baunilha flocos grego batavo 450g
7897701100176,Fhom,croutons fhom natural 100g
2152260000004,Zaffari,file mignon bovino cordao meia peca resfriado novilho jovem zaffari
7896312112318,Florestal,pirulito pop tattoo panico florestal halloween 120g
7898952174145,Baggio café,capsulas cafe extra intenso baggio 10
7896004006406,Pringles,batata pringles churrasco 109g
7896181704874,Dacolônia,amendoim dacolonia torrado salgado 450g
8410036808419,Freixenet,freixenet chianti d c g italiano vinho tinto 750ml
7896029087336,Pedigree,racao caes pedigree nutricao essencial adultos carne 900g
7896066307466,Wickbold,minibrownie chocolate meio amargo forno wickbold 150g
7896041103052,Oderich,feijoada pronta oderich 420g
7891000409305,Nestlé,iogurte grego calda rapas limao nestle 90g
7896273902676,Caldo bom,pipoca micro ondas queijo caldo bom 100g
2166430000008,Carneirosul,carre cordeiro resfriado vacuo carneirosul
7896235354635,Monange,locao hidratante corporal antissinais hialuronico 400ml
5601008200062,Vieira,biscoito sortido original princesa vieira 400g
5010103937009,Cîroc,vodka francesa ciroc 750ml
7891356068102,Britânia,cafeteira eletrica britania preta cp28 127v
7896328210763,Barão de cotegipe,cha misto maca abacaxi cravo canela barao cotegipe 10 saches
7894904277964,Incrível!,burguer vegetal congelado incrivel 226g
7908412504723,Elgin,cafeteira eletrica elgin coffee break preta 42cf15001000 15 cafes 127v
2094470000002,Hortifruti,abobrinha verde redonda
7891150083486,Lux,sabonete liquido lux botanicals essencias brasil bromelia sache refil 240ml
7891150100701,Dove,desodorante aerossol antitranspirante dove fresh care lavanda baunilha 150ml
7896512947352,Phebo,sabonete liquido phebo amazonian sache refil 320ml
7891515555252,Becel,margarina sal becel 500g
7891040117277,Ponjita,conjunto esponja banho diario ponjita 3
7898620271824,Philips,smart tv led 70 ultra hd philips 70pug7408 78
7896333092224,Marchand,faqueiro dourado inox style tt144 marchand 16 pecas
7899348579070,Festcolor,vela aniversario vulcao azul festcolor
7898130990055,Bom destino,requeijao cremoso bufala bom destino 200g
7891991303316,Stella artois,cerveja stella artois belgium puro malte lata 473ml
7908109129697,Zaffari,almondegas bovinas temperadas zaffari 360g
7894993171907,Marinex,assadeira vidro tampa 6538 marinex 5l
7891143011090,Polenghi,queijo prato processado light sandwich in polenghi 144g
2266730000002,Cabaña juramento,picanha bovina vacuo argentina resfriada cabana juramento
8004690950081,La molisana,molho pesto rosso la molisana 190g
7891000389300,Nescafé,bebida lactea chocolate cafe nescafe chococino 270ml
7896333044070,Marchand,guarda chuva verde marchand 87cm
7898932354017,La uruguaya,biscoito gajeta tradicional la uruguaya 250g
7896003738704,Marilan,biscoito distracao baunilha chocolate marilan 320g
7896502824496,Brinox,chaleira verde inox roma brinox 2 7l
7896305800284,Simon's,figo calda simon s 400g
2115560000006,Minerva,file mignon bovino cordao minerva
7896018703469,Huggies,shampoo huggies disney baby extra suave 400ml
7896027075939,Jimo,secante jimo abrilhantador maquinas lava loucas 250ml embalagem economica
7896359014163,Sanremo,organizador transparente multiuso sr985 top stock 72l
7896044700104,Walesa,vodka walesa 950ml
78939745,Sprite,refrigerante sprite 200ml
7891150077720,Dove,locao hidratante maos dove oleo abacate extrato calendula 75ml
7891164004521,Aurora,linguica suina churrasco resfriada aurora 5kg
7897252267205,Silmar,caminhao bombeiro pollux silmar
7891000037256,Maggi,tempero legumes maggi 50g
7891143015425,Polenghi,queijo frescal ultrafiltrado light polenghi 400g
7908470028735,Pais & filhos,enchendo cofrinho pais filhos
2001090000008,Zaffari,ripa chuleta bovina novilho zaffari
7896324203721,Mosmann,massa integral chia penne mosmann 400g
7899985001026,Paderrí,pao baguete brioche paderri 350g
7898651400545,Yaí,cha verde sabor lichia zero acucar yai 1l
7892840822613,Elma chips,salgadinho elma chips stiksy 160g
7908673906656,Tris,regua holic all metalica 906656 black tris 30cm
7891024132005,Colgate,creme dental colgate tripla acao menta original 90g
7896008930455,Copag,baralho pinguim copag 55 cartas
7891356093265,Philco,fritadeira air fryer philco oven pfr2200p 220v
7891150090811,Vim,desinfetante vim cloro gel original 700ml embalagem promocional
7899026422308,Colorama,cobertura intensificadora cor colorama 8ml
8410134105403,Fragata,azeitona verde recheada anchova fragata 85g
7896082812067,Dover-roll,saco freezer 2l dover roll 100
7898506726530,Polibrinq,maleta kit maquiagem polibrinq
7896412800658,Orquídea,massa semola penne orquidea 500g
5010993690923,Hasbro,boneco homem aranha titan hero marvel hasbro
7896273809364,Kelco,bifinho caes keldog kelco mix cereais maca 55g
7896041171501,Oderich,pessego calda extra oderich 450g
7896001260863,Linea,gelatina uva acucar linea 10g
7896436101403,Fruki,refrigerante fruki citrus 1 5l
7898967660596,Bacio di latte,bombom sorvete pistache cobertura crocante chocolate branco bacio di latte 144g
7896111978795,Impala,regenerador esmalte impala oleo banana 35ml
7896035271521,Cisne,salmoura liquida spray cisne 250ml
70177197247,Twinings,cha verde tradicional twinings 10 saches
7899009117863,Wd-40,spray wd 40 lubrificante multiuso flextop aerossol 500ml
2229340000008,Sadia,peito peru temperado osso sadia
7622210571755,Tang,refresco po abacaxi tang 18g
7898235521123,Hortifruti,moranga cabotia higienizada caramelizar primodoro 500g
7896030520228,Tirolez,queijo prato fatiado light zero lactose tirolez 150g
7500435201285,Downy,amaciante concentrado roupas downy brisa intenso 1l
7804454006051,Casa silva,casa silva gran reserva cabernet sauvignon chileno vinho tinto 750ml
2830720000008,Açougue,alcatra bovina resfriada pedacos
7891141033056,Aurora,aurora gran reserva cabernet sauvignon nacional vinho tinto seco 750ml
7896102583205,Heinz,molho tomate tradicional heinz 1 02kg
7898276971000,Casa valduga,espumante brut branco arte tradicional casa valduga 750ml
7898917121672,Secale,pao hamburguer cenoura acafrao organico secale 180g
7804330001736,120,120 reserva especial red blend chileno vinho tinto 750ml
7891025201786,Danette,sobremesa chocolate danette danone 360g
7896333042465,Mercatto,cominho po mercatto 45g
7896432610282,Chelli,bicarbonato sodio chelli sache 500g
7891048040171,Dr.oetker,fermento biologico seco instantaneo dr oetker 125g
7896273809043,Keldog,racao umida caes keldog risoto frango sache 100g
7896324241891,Mosmann,massa integral parafuso gluten pro mosmann 300g
20164508,Henn,cachepo orquidea madeira no12 henn
7896030842009,Copobras,prato descartavel branco 26cm copobras 10
7896512941923,Granado,sabonete liquido relaxante granado bebe camomila 250ml
7896333009062,Mercatto,cafe extraforte mercatto 500g
7899923608935,Roleta russa,kit cerveja roleta russa 355ml copo faca
7896347148399,Electrolux,aspirador po agua electrolux hidrolux 1400w awd01 220v
7896026019682,Isla,sementes alecrim rosmarinho isla 50mg
7891991297547,Spaten,cerveja spaten puro malte munich helles garrafa 600ml
7891515555344,Becel,margarina sal sabor manteiga becel 500g
7891040121885,Scotch-brite,esponja prateada superficies delicadas scotch brite
7896041120356,Oderich,molho tomate pizza oderich 300g
7891055525005,Condor,escova sapatos condor
7891112319981,Tramontina,conjunto panelas paris vermelho 28599 727 tramontina 10 pecas
7898311851465,Casa da ovelha,iogurte natural geleia morango zero lactose casa ovelha 130g
7896798704397,Saif,limpa maquinas lavar roupas po saif cloro 80g
7896045104499,3 corações,bebida lactea cappuccino power whey zero lactose 15g proteinas 3 coracoes 260ml
7891155032335,Nadir,conjunto tigelas sobremesa vidro light 7304 nadir 6 pecas
7891000249871,Maggi,caldo costela maggi 57g
7908561301150,Festcolor,vela aniversario numero 4 puro glitter rosa festcolor
7891962054124,Bauducco,cookies maxi chocolate bauducco 96g
7891022867510,Limpol,detergente gel concentrado limpol cristal 400g
7896066301211,Wickbold,pao hamburguer brioche premium forno wickbold 320g
3248451063848,D'aucy,brocolis congelado d aucy 300g
2378530000004,Seara,peito fiesta recheio ervas seara
7509546667638,Sorriso,creme dental sorriso tripla limpeza completa 120g
8000139910142,Garofalo,massa spaghetti garofalo 500g
7891000631713,Nescafé,cafe soluvel intensidade 8 gold espresso nescafe 100g
7896181710134,Dacolônia,goiabinha zero adicao acucar dacolonia 25g
7896022207731,Maizena,biscoito maizena original 360g
7896066305622,Wickbold,pao forma 100 integral casca wickbold 450g
7891330019564,Neugebauer,chocolate amor carioca leite branco go neugebauer 120g
7898453468118,Bombay,pimenta reino preta graos moedor bombay 50g
7898268383507,Forth,fertilizante mineral misto flores forth 400g
7891150065178,Comfort,amaciante concentrado roupas comfort frescor intenso 1 5l
7896098900994,Ypê,limpador multiuso classico ype 500ml embalagem promocional
7891010256777,Listerine,antisseptico bucal listerine cool mint hortela 1l
7908412521744,Elgin,ar condicionado 24000 btus quente frio elgin inverter high wall dream 220v
7891116175651,Tramontina,conjunto panelas inox allegra 65660 280 tramontina 5 pecas
7898919870158,Café do mercado,cafe especial mineiro cafe mercado 250g
7898937112032,Rei verde,erva mate moida grossa rei verde 1kg
7896007201983,Blowtex,preservativo blowtex skyn sinta tudo elite 6
7896042007496,Plasútil,omeleteira microondas polipropileno 749 plasutil
7896007201358,Blowtex,preservativo blowtex skyn sinta tudo elite 3
7891035285219,Veja,limpador veja limpeza pesada x 14 1l embalagem promocional
7891356116339,Philco,cafeteira eletrica philco inox 40 cafes pcf40d 220v
7899706179553,L'oréal paris,creme facial l oreal bb cream efeito matte cor clara 5 1 fps50 30ml
7896034301991,Relax,relax frisante vinho rose 750ml
7898099911160,Liban foods,esfiha carne aberta liban foods 350g
7891040007707,Scotch-brite,esponja grelha churrasqueira scotch brite
7894640006378,Jpf,estante jpf branca miniaturas
7894904268511,Seara,presunto cozido fatiado seara 180g
7896359045495,Sanremo,pote plastico retangular travas tampa sr1753 63 sanremo 730ml
7899970403491,Hershey's,chocolate hershey s shake caramelo salgado 77g
7896022086909,Isabela,biscoito cream cracker isabela 350g
7896775102437,Guimarães,pacokinha nestle neston guimaraes 91g
8008343200660,Rummo,massa penne rigate no66 rummo 500g
7730927021293,Avanti,sorrentinos presunto queijo avanti 250g
7891515606312,Sadia,macarrao cheddar bacon mac n cheese congelado sadia 300g
7896775100846,Guimarães,pipoca doce super crocante guimaraes 100g
7896041171730,Oderich,pessegos calda oderich 450g
7896436103308,Água da pedra,agua gas saborizada frutas vermelhas agua pedra 350ml
8012429001072,Fattoria italia,caldo camarao fattoria italia 110g
7891150100367,Tresemmé,condicionador tresemme blindagem antiumidade 650ml
7896192342300,Copag,jogo vi disney stitch copag
7898361661472,Kraeuterkaese,creme queijo parmesao kraeuterkaese 90g
7896044955122,Phytoervas,condicionador phytoervas desamarelador flores violeta 250ml
7896589503888,Lebon,salsicha frango lebon 450g
7610400090162,Lindt,bombons lindor sortidos lindt 200g
7896181712473,Dacolônia,doce beijo moca dacolonia 84g
7896398300265,Multiflon,assadeira aco retangular antiaderente grelha 25540 multiflon
7891515775636,Perdigão,mortadela tradicional fatiada perdigao 200g
7896022087173,Isabela,macarrao instantaneo galinha caipira isabela 75g
7897079054880,Taschibra,lanterna led adesiva preta tll 09 taschibra 3
7896074604496,Forno de minas,lasanha bolonhesa congelada forno minas 600g
7896348301496,Melitta,cappuccino sabor doce leite melitta 200g
7896474950087,Embalebem,saco freezer 5l embalebem 100
7897750770429,Alklin,conjunto esfregoes pano alklin 40x67cm 3
7891000339916,Maggi,tempero cheiro verde segredo maggi 49g
7896007811021,Ajinomoto,molho shoyu aji shoyu ajinomoto 150ml
7509546687247,Sorriso,gel dental sorriso xtreme fresh 120g
7892300030015,Sinhá,oleo milho sinha 900ml
7798147780062,Franuí,framboesas banhadas chocolate branco chocolate amargo congelada franui 150g
7896014140459,L'oréal paris,tintura imedia excellence creme castanho natural 4l oreal
7897557500809,Terra rica,colorau terra rica 100g
